title,link,description,price
Bertazzoni - REF24PR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347133,Bottom Freezer,
Forno - FFRBI1821-30,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2336079,Freezerless and Single Door,
Frigidaire - FFPS4533UU,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2335477,Compact Refrigerator,
Magic Chef - HMDR1000WF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2323316,Top Freezer,
Magic Chef - MCDR1000ST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325347,Top Freezer,
Magic Chef - MCDR1000BE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325346,Top Freezer,
Magic Chef - MCDR1000WE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325345,Top Freezer,
Danby - DAR016B1BM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2338889,Compact Refrigerator,$173.08
Frigidaire - FFPE4533UM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2324101,Compact Refrigerator,$269.99
Moffat - M2E9******,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2323330,Bottom Freezer,
Midea - HD-332RWEN,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2323329,Bottom Freezer,
Magic Chef - HMDR450SEF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326076,Compact Refrigerator,
Danby Diplomat - DCR017B1BM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2338890,Compact Refrigerator,
Danby - DAR016B1BM-6,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2338892,Compact Refrigerator,
U-Line - 518S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2334057,Compact Refrigerator,
Miele - KF 2981 Vi,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2333205,Bottom Freezer,
BLACK DECKER - BCRK43B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2269095,Compact Refrigerator,
BLACK DECKER - BCRK25B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2269097,Compact Refrigerator,
Season - 550128,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2271693,Compact Refrigerator,
Seasons - 550129,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2271694,Compact Refrigerator,
Midea - LC-24FSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2332638,Bottom Freezer,
PREMIUM - PRF44500MW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2339127,Compact Refrigerator,
PREMIUM - PRF1670MB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2339126,Compact Refrigerator,
Midea - WHS-87LSS1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210467,Compact Refrigerator,
Midea - MFRM017AEB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210473,Compact Refrigerator,
Midea - WHS-160RW1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210472,Compact Refrigerator,
Arctic King - ARM024S1ARWW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340002,Compact Refrigerator,
Electrolux - ERD05W3MMS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210413,Compact Refrigerator,
Danby - DCRD042C1BDB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2334995,Compact Refrigerator,
Frigidaire - FRD01W3MMW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210420,Compact Refrigerator,
White-Westinghouse - WRD01W3MMW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210426,Compact Refrigerator,
SPT - RF-164W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340954,Compact Refrigerator,
SPT - RF-164SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340953,Compact Refrigerator,
Kegco - MDC160-1**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210430,Compact Refrigerator,
Magic Chef - MCDR740BE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340808,Compact Refrigerator,
Midea - MFRM017AES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210474,Compact Refrigerator,
Arctic King - AFRM016AEB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340003,Compact Refrigerator,
Frigidaire - FFPE2411QB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210445,Compact Refrigerator,$159.00
Kegco - MDC445-1**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210434,Compact Refrigerator,
Magic Chef - MCDR740STE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340809,Compact Refrigerator,
Magic Chef - MCDR740WE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340807,Compact Refrigerator,
Avanti - RM32J1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381176,Compact Refrigerator,
Danby - DPF074B2WDB-6,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374414,Compact Refrigerator,
RCA - RFR115-D-BLUE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404501,Compact Refrigerator,
Danby - DPF074B2BSLDB-6,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374413,Compact Refrigerator,
RCA - RFR160-D-PURPLE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404503,Compact Refrigerator,
Liebherr - HC 1570,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404948,Bottom Freezer,
Midea - LC-24FSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2332638,Bottom Freezer,
Summit - FFBF279SSX,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395101,Bottom Freezer,
Liebherr - HCB 1590,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404944,Bottom Freezer,
Whirlpool - WH35**E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2263311,Compact Refrigerator,
Liebherr - HCB 1591,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404945,Bottom Freezer,
Liebherr - HC 1580,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404946,Bottom Freezer,
Liebherr - HC 1581,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404947,Bottom Freezer,
Garrison - 2493166,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260803,Compact Refrigerator,
Garrison - 2493165,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260802,Compact Refrigerator,
KitchenAid - KUR*214KSB**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372249,Compact Refrigerator,
Liebherr - HC 1571,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404949,Bottom Freezer,
Arcitc King - AFRM045AES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260797,Compact Refrigerator,
Frigidaire - FFPS4533UU,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2335477,Compact Refrigerator,
Liebherr - HCB 2090,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406669,Bottom Freezer,
Magic Chef - MCDR1000ST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325347,Top Freezer,
Kenmore - 111.69422,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375638,Bottom Freezer,
Lorell - LLR72310,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257389,Compact Refrigerator,
Magic Chef - MCDR1000BE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325346,Top Freezer,
Kenmore - 111.69425,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375639,Bottom Freezer,
Kenmore - 111.69412,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375640,Bottom Freezer,
Miele - KF 2981 Vi,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2333205,Bottom Freezer,
Danby - DAR026A2*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2248450,Compact Refrigerator,
CHiQ - CQRB10Y1GLD1R*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376074,Bottom Freezer,
Zephyr - PRB24C01BPG,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407976,Compact Refrigerator,
Zephyr - PRB24C01CBSG,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407975,Compact Refrigerator,
CHiQ - CQRB10Y1GLD1RS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376073,Bottom Freezer,
LG - LRFXC2606*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407771,Bottom Freezer,
Kegco - MDK-199B-**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2241466,Compact Refrigerator,
Midea - WHS-87LWD1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2240566,Compact Refrigerator,
Midea - HS-57LB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2240565,Compact Refrigerator,
CHiQ - CQRB10Y1GLD1RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376072,Bottom Freezer,
LG - LCFC26XS*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407772,Bottom Freezer,
Miele - KF 2981 SF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2333206,Bottom Freezer,
CHiQ - CQRB10Y1GLD1RM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376071,Bottom Freezer,
Galanz - GL27WE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2349038,Compact Refrigerator,
Electrolux - ERD05W3MMS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210413,Compact Refrigerator,
Danby - DFF116B2WDBR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346682,Top Freezer,
Danby - DFF116B2WDBL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346683,Top Freezer,
Daewoo - FR-044RVWE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2213360,Compact Refrigerator,
Midea - WHS-65LSS1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210463,Compact Refrigerator,
Danby - DFF101B1BSSDB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346684,Top Freezer,
Marathon - MFF121WLH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346685,Top Freezer,
Moffat - MBE19DTNKWW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2351790,Bottom Freezer,
Midea - WHS-87LW1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210465,Compact Refrigerator,
Kenmore - 99789,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210412,Compact Refrigerator,
Midea - WHS-87LSS1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210467,Compact Refrigerator,
Midea - HD-663FW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347128,Top Freezer,
Midea - HD-663ST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347129,Top Freezer,
Frigidaire - FRD01W3MMG,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210419,Compact Refrigerator,
Midea - WHS-160RB1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210458,Compact Refrigerator,
Bertazzoni - REF24PR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347133,Bottom Freezer,
Danby Designer - DAR044A4*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2212657,Compact Refrigerator,$289.74
Kegco - MDC445-1**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2210434,Compact Refrigerator,
Galanz - GL35BK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2349039,Compact Refrigerator,
Summit - CP34B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321561,Compact Refrigerator,
Danby Designer - DCR044A4*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321220,Compact Refrigerator,
Kenmore - 111.99033810,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321559,Compact Refrigerator,
Kenmore - 111.9903*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321560,Compact Refrigerator,
Fisher & Paykel - RB2470BRV1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321371,Bottom Freezer,"$2,699.00-$3,299.00"
“MicroFridge Safe Plug” or “MicroFridge Safe Plug by Danby” or “MICRO FRIDGE with SAFE PLUG by Danby - 3.2MF4RS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397077,Compact Refrigerator,
Danby - DPF073C2BDB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321563,Compact Refrigerator,$486.00
Summit - CP*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2321562,Compact Refrigerator,
“MicroFridge Safe Plug” or “MicroFridge Safe Plug by Danby” or “MICRO FRIDGE with SAFE PLUG by Danby - 3.2MF4RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397078,Compact Refrigerator,
“MicroFridge Safe Plug” or “MicroFridge Safe Plug by Danby” or “MICRO FRIDGE with SAFE PLUG by Danby - 3.2MF4R,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397076,Compact Refrigerator,
Magic Chef - MCR44SE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2495049,Compact Refrigerator,
Hisense - HRM260N6T*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2494948,Bottom Freezer,
GE - GSE23GYP****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381382,Side-by-Side,"$1,613.00-$1,899.00"
Newair - NRF033****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381211,Compact Refrigerator,
Hisense - RF26D4F*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2494949,Bottom Freezer,
Moffat - MNE18DYTNFS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472835,Bottom Freezer,
Elisii - DERTM180WW2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472823,Top Freezer,
Newair - NRF033GA00,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381212,Compact Refrigerator,
Elisii - DERTM180SW2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472824,Top Freezer,
Moffat - MNE18DYTNFS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472834,Bottom Freezer,
GE - GBE21DGK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260762,Bottom Freezer,
Garrison - 2493168,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260801,Compact Refrigerator,
GE - GBE21DSK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260763,Bottom Freezer,
Hisense - HRF209N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2396907,Bottom Freezer,"$1,999.00"
Mora - MRF211N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2396906,Bottom Freezer,
Insignia - NS-RTM21WH7,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2255616,Top Freezer,
Insignia - NS-RTM10WH7,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2255614,Top Freezer,
GE - GFE24JMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260028,Bottom Freezer,"$2,518.00-$2,799.99"
Gorenje - HS3862EF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257404,Freezerless and Single Door,
GE Profile - PWE23KMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257661,Bottom Freezer,"$2,968.00"
GE - GNE29GMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257666,Bottom Freezer,"$2,278.00-$2,529.00"
GE Profile - PYE22KMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257671,Bottom Freezer,"$3,328.00-$3,699.99"
GE Profile - PFE28KMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257676,Bottom Freezer,"$3,148.00-$3,499.99"
GE - GFE28GMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257678,Bottom Freezer,"$2,969.99-$3,299.00"
Lorell - LLR72312,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257391,Compact Refrigerator,
Haier - QNE27JYM****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2355892,Bottom Freezer,"$2,063.00"
GE - GSE25GGP****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2355890,Side-by-Side,"$1,618.00-$1,799.00"
Whirlpool - WRR56X18F***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257340,Freezerless and Single Door,"$949.00-$1,844.00"
GE - GNE21FMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260025,Bottom Freezer,
XO - XOU24RDS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397101,Compact Refrigerator,
Magic Cool - MCR46J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394528,Compact Refrigerator,
KitchenAid - KBBL206ESS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2222792,Bottom Freezer,
Hisense - HRB148N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394780,Bottom Freezer,
Absocold - ARD204ABS14R/L,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2221129,Compact Refrigerator,
KitchenAid - KBBL206EPA**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2222791,Bottom Freezer,
KitchenAid - KBBR206ESS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2222790,Bottom Freezer,
XO - XOU24RDS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397101,Compact Refrigerator,
LG - LFCS27596*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2335545,Bottom Freezer,"$1,799.99-$2,799.99"
LG - LFCC23596*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2336406,Bottom Freezer,"$1,499.99-$2,899.00"
Arctic King - AFRM033AEB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2336714,Compact Refrigerator,
Arctic King - AFRM033AES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2336715,Compact Refrigerator,
UNIQUE - UGP-215L C AC,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337423,Compact Refrigerator,"$1,049.00"
UNIQUE - UGP-275L R AC,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337424,Freezerless and Single Door,"$1,100.00-$1,349.00"
LG - LBNC12231*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337501,Bottom Freezer,
LG - LBNC12241*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337502,Bottom Freezer,
Insignia - NS-RTM10******,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337849,Top Freezer,
Insignia - NS-RTM10BK0,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337850,Top Freezer,
Danby - DFF105C2BSSDB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337856,Top Freezer,
Danby - DFF121C2WDBR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337859,Top Freezer,
Danby - DFF121C2*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2337858,Top Freezer,
Bertazzoni - REF30BMBPNB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2390337,Bottom Freezer,
Moffat - MBE11DSVSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407459,Bottom Freezer,
Insignia - NS-RFD21CISS****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397430,Bottom Freezer,
Midea - WHD-774FWE1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385106,Top Freezer,
Midea - WHD-774FBE1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385107,Top Freezer,
Signature Kitchen Suite - SKSSB4202*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394891,Side-by-Side,
FORTE;KUCHT - F16BFRESC450PR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2390326,Bottom Freezer,"$5,610.00-$6,600.00"
THORKITCHEN - TRF3601FD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2389789,Bottom Freezer,"$3,999.00"
Kenmore - KMR31TS1E02,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453348,Compact Refrigerator,
Insignia - NS-CF33SS#***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404297,Compact Refrigerator,
Insignia - NS-CF33SS3-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404296,Compact Refrigerator,
Conservator - GRMH183U*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408458,Top Freezer,
ELEMENT - ERT14CS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408389,Top Freezer,
Commercial Cool - CCRR4LB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401460,Compact Refrigerator,
VITARA - VTFR1800EBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470743,Top Freezer,
Insignia - NS-RFD26XSS****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397427,Bottom Freezer,
RAZZO - RF206R,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401578,Compact Refrigerator,
Hisense - RC31C2W*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401576,Compact Refrigerator,
Midea - HD-774**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401509,Top Freezer,
VITARA - VTFR1500EBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470733,Top Freezer,
Frigidaire - EFR372-*****-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2387578,Compact Refrigerator,
Danby - DAR023C1*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2261638,Compact Refrigerator,
Honeywell - H33MRB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2387140,Compact Refrigerator,
Magic Chef - HMAR265SE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386112,Compact Refrigerator,
Mora - MRF211N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2396906,Bottom Freezer,
Hisense - HRF209N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2396907,Bottom Freezer,"$1,999.00"
Garrison - 2493168,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260801,Compact Refrigerator,
Garrison - 2493167,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260800,Compact Refrigerator,
GE - GNE25JMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260033,Bottom Freezer,"$1,888.00-$2,099.00"
GE Profile - PYE22KMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257671,Bottom Freezer,"$3,328.00-$3,699.99"
Midea - WHD-663FWEW1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2262288,Top Freezer,
GE - GFE28GMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257678,Bottom Freezer,"$2,969.99-$3,299.00"
GE - GDE21ESK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260021,Bottom Freezer,"$1,799.99"
Bertazzoni - REF30BMBZPNV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386161,Bottom Freezer,
Frigidaire - FFHT1822UW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386225,Top Freezer,$764.00
Frigidaire - FFHT1822UV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386226,Top Freezer,$854.00-$949.00
Frigidaire - FFHT1822UB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386227,Top Freezer,$764.00
GE - GNE29GMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2257666,Bottom Freezer,"$2,278.00-$2,529.00"
GE - GDE21EMK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2260022,Bottom Freezer,"$1,799.99-$1,999.99"
GE - GSE23GSK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2282214,Side-by-Side,
Magic Chef - MCR44SE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2495049,Compact Refrigerator,
Comfee - CRR16S3ABB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405497,Compact Refrigerator,
Frigidaire - GRMS2773A*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405294,Bottom Freezer,
VITARA - VTFR1802EI*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2409520,Top Freezer,
VITARA - VTFR2101EI*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2409521,Top Freezer,
Midea - HD-423FW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2409652,Top Freezer,
KOOLMORE - RERFDSS-22C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405193,Bottom Freezer,
Midea - MRF18B4AST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405135,Bottom Freezer,
Criterion - CTMR205M1*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470984,Top Freezer,
Conservator - GRMH183U*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408458,Top Freezer,
ELEMENT - ERT14CS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408389,Top Freezer,
