title,link,description,price
GE - GNE21DSK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265635,Bottom Freezer,
GE Profile - PNE25NGL****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394068,Bottom Freezer,
Whirlpool - WRB119WFB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208192,Bottom Freezer,"$1,298.00-$1,554.00"
LG - LCFS22EX*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408964,Bottom Freezer,
FORTE - F10TFRES**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408378,Top Freezer,
KitchenAid - KB*S22KC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208198,Bottom Freezer,
FORTE - F18TFRAESI**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408273,Top Freezer,
Whirlpool - WRF535SWB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208201,Bottom Freezer,"$1,619.00"
KitchenAid - KBFS25EC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208203,Bottom Freezer,
Midea - WHD-663FWE***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407801,Top Freezer,
LG - LLFGC2706*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407766,Bottom Freezer,
Maytag - MRFF5036P*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407494,Bottom Freezer,
Moffat - MBE11D*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407460,Bottom Freezer,
Moffat - MBE11DSVSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407459,Bottom Freezer,
Hisense - RF225C3C*EI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407448,Bottom Freezer,
Hisense - RC33C1G*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407374,Compact Refrigerator,
Hisense - RC33C1GBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407373,Compact Refrigerator,
Frigidaire - GRMN2872A*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407132,Bottom Freezer,
Kenmore - 7132#,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2203491,Bottom Freezer,
West Bend - WBR44**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406971,Compact Refrigerator,
Conservator - GRMH183U*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408458,Top Freezer,
Hisense - HRF216N6P*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2452968,Bottom Freezer,
GE - GDE21DGK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265628,Bottom Freezer,
Kenmore - 9968*61*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2272226,Compact Refrigerator,
LG - LRDNS2200*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388393,Bottom Freezer,
Bertazzoni - REF36FDFIXNV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388724,Bottom Freezer,
LG - LRTNC0915*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388394,Top Freezer,
GE - GDE21DSK****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265629,Bottom Freezer,
Midea - MRQ23P4AST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388742,Bottom Freezer,
Kenmore - 9961*61*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2272224,Compact Refrigerator,
Magic Cool - MCR46J1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394527,Compact Refrigerator,
Magic Cool - MCR46J0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394526,Compact Refrigerator,
Avanti - RM46J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394525,Compact Refrigerator,
Avanti - RM46J1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394524,Compact Refrigerator,
Avanti - RM46J0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394523,Compact Refrigerator,
Vissani - MDTF12SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388872,Top Freezer,
Amana - ART348FFF***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2272160,Top Freezer,
Whirlpool - WRT134TFD*0*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2272159,Top Freezer,
Hisense - RB11N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394778,Bottom Freezer,
Hisense - BCD-300WY2NA1/HC1(E),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394776,Bottom Freezer,
Bosch - B36CT82EN*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394713,Bottom Freezer,
Bosch - B36CT82SN*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394712,Bottom Freezer,
GOLDEN - BCD510*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470968,Top Freezer,
Criterion - CTMR205M1*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470984,Top Freezer,
Elisii - DERTM180WW2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472823,Top Freezer,
Samsung - RF260B*AE**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2199861,Bottom Freezer,"$1,999.00"
Samsung - RF261BEAE**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2199860,Bottom Freezer,"$1,649.99"
Elisii - DERTM180SW2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472824,Top Freezer,
Frestec - FR 1802 BK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470812,Top Freezer,
GOLDEN - BCD398,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470967,Top Freezer,
Moffat - MNE18DYTNFS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472834,Bottom Freezer,
Moffat - MNE18DYTNFS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472835,Bottom Freezer,
KOOLMORE - KM-RERFDSS-18C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2472836,Bottom Freezer,
Magic Chef - MCAR32STE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406471,Compact Refrigerator,
Smad - DDT-663W***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2473548,Top Freezer,
Magic Chef - MCR44WE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2495047,Compact Refrigerator,
KitchenAid - KB*S22KC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208198,Bottom Freezer,
Whirlpool - WRF535SWB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208201,Bottom Freezer,"$1,619.00"
KitchenAid - KBFS25EC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208203,Bottom Freezer,
Moffat - MBE11DSVSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407459,Bottom Freezer,
Moffat - MBE11D*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407460,Bottom Freezer,
Maytag - MRFF5036P*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407494,Bottom Freezer,
VITARA - VBCF0860EWEI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453182,Freezerless and Single Door,
Monogram - ZIR361NPR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385006,Freezerless and Single Door,
FORTE - F17UFESC450PR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453181,Freezerless and Single Door,
Magic Chef - HMAR265BE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386111,Compact Refrigerator,
Frigidaire - EFR372-B-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2387579,Compact Refrigerator,
Hisense - BCD-300WY2NA1/HC1(E),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394776,Bottom Freezer,
Magic Chef - MCBR265BE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386110,Compact Refrigerator,
Magic Chef - MCBR265WE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386108,Compact Refrigerator,
Kenmore - 111.7071####,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388049,Top Freezer,
Kenmore - 111.6121####,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388050,Top Freezer,
Kenmore - 111.6071####,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388048,Top Freezer,
Criterion - CTMF208**#*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388070,Top Freezer,
Criterion - 463-1208,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388381,Bottom Freezer,
Criterion - CFRR211P1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388382,Bottom Freezer,
LG - LRTNC0915*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388394,Top Freezer,
LG - LRDNS2200*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388393,Bottom Freezer,
Criterion - CFRR211P1S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388385,Bottom Freezer,
Criterion - 463-1202,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388384,Bottom Freezer,
Criterion - 463-1209,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388386,Bottom Freezer,
Criterion - CFRR211P1W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388383,Bottom Freezer,
GE Profile - PYE18HYR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394066,Bottom Freezer,
GE Profile - PFE24HYR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394064,Bottom Freezer,
GE Profile - PFE24HML****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394063,Bottom Freezer,
GE Adora - DFE24JYR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394062,Bottom Freezer,
GE - GDE21DYR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394074,Bottom Freezer,
GE Profile - PNE25NGL****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394068,Bottom Freezer,
GE Profile - PNE25NML****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394069,Bottom Freezer,
Frigidaire - PRFS2883A*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2389022,Bottom Freezer,
Galanz - GLR46TRDER,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2311062,Compact Refrigerator,
GE Profile - PYE18HML****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394067,Bottom Freezer,
Danby - DBCR031SB31,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394322,Compact Refrigerator,
Vissani - MDTF12SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388872,Top Freezer,
Danby - DBCR031BB31,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394323,Compact Refrigerator,
APPLIANCE BASICS - HD774FWSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394274,Top Freezer,
Hisense - HRF254N6D*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394414,Bottom Freezer,"$2,499.00"
Bertazzoni - REF36FDFIXNB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388723,Bottom Freezer,
GE Profile - PNE21NYR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394078,Bottom Freezer,
Jenn-Air - JBBFX24NHX,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2313017,Bottom Freezer,"$3,899.00"
Hisense - HRT180N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388715,Top Freezer,
Midea - MRQ23P4AST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388742,Bottom Freezer,
Seasons - MSTF18BKR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404140,Top Freezer,
Seasons - MSTF18WHR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404141,Top Freezer,
Signature Kitchen Suite - SKSSB4202*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394891,Side-by-Side,
Seasons - MSTF18SSR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404139,Top Freezer,
Moffat - MBE11D*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407460,Bottom Freezer,
LG - LLFGC2706*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407766,Bottom Freezer,
Frigidaire - GRMG2272C*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394897,Bottom Freezer,"$2,098.00"
Hisense - HRF266N6C*E1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394906,Bottom Freezer,"$1,899.00"
Hisense - RF266C3F*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394907,Bottom Freezer,
Beko - BFFD3626ZSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2403981,Bottom Freezer,
Midea - WHD-663FWE***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407801,Top Freezer,
Bertazzoni - REF24BMFXNV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395102,Bottom Freezer,
Midea - MRM33S9ASL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395107,Compact Refrigerator,
OMNImax - 3760-675,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395170,Bottom Freezer,
West Bend - WBR33**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406970,Compact Refrigerator,
ELEMENT - ERT18CS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406786,Top Freezer,
Zephyr - PRB24C01AS-ADA,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381470,Compact Refrigerator,"$1,249.00"
Hisense - HRB148N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394780,Bottom Freezer,
Zephyr - PRB24C01AG-ADA,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381471,Compact Refrigerator,"$1,349.00"
Hisense - RB11N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394778,Bottom Freezer,
Frigidaire - FRSS2623A*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2399216,Side-by-Side,"$1,098.00-$1,599.00"
Insignia - NS-RBM11SS2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382164,Bottom Freezer,
Frigidaire - FRSS2323A*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2399215,Side-by-Side,"$1,098.00-$1,599.00"
Magic Chef - MCR32CHM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401960,Compact Refrigerator,
Hisense - LMT33M6AVE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2399463,Compact Refrigerator,
Monogram - ZICS360NV****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404174,Bottom Freezer,
Maytag - MRFF5033P*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404224,Bottom Freezer,
Whirlpool - WRFF5333P*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404225,Bottom Freezer,
Smad - DDT-510W*A1U,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404244,Top Freezer,
Insignia - NS-CF44BK3,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404287,Compact Refrigerator,
Insignia - NS-CF44BK3-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404288,Compact Refrigerator,
Insignia - NS-CF44BK#***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404289,Compact Refrigerator,
GE Profile - PVD28BYNB***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381232,Bottom Freezer,
GE - GTE18MTR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381231,Top Freezer,
GE - GTE18MSR****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381230,Top Freezer,
Insignia - NS-CF44SS3-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404290,Compact Refrigerator,
Galanz - GLR12B**E08,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381224,Bottom Freezer,
Insignia - NS-CF33SS3-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404296,Compact Refrigerator,
Insignia - NS-CF33SS#***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404297,Compact Refrigerator,
Insignia - NS-CF33BK3-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404295,Compact Refrigerator,
Hisense - RB12A2C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394777,Bottom Freezer,
Hisense - BCD-300WY2NA1/HC1(E),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394776,Bottom Freezer,
Bosch - B36CT82EN*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394713,Bottom Freezer,
Bosch - B36CD51SN*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394711,Bottom Freezer,
Hisense - HRB148N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394780,Bottom Freezer,
Hisense - RB15A2C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394779,Bottom Freezer,
Hisense - RB11N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394778,Bottom Freezer,
Signature Kitchen Suite - SKSSB4202*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394891,Side-by-Side,
Frigidaire - GRMG2272C*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394897,Bottom Freezer,"$2,098.00"
Hisense - HRF266N6C*E1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394906,Bottom Freezer,"$1,899.00"
Hisense - RF266C3F*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394907,Bottom Freezer,
Bosch - B36CT82SN*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394712,Bottom Freezer,
Antarctic Star - KS-91RHL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394268,Compact Refrigerator,
APPLIANCE BASICS - HD774FWSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394274,Top Freezer,
Danby - DBCR031SB31,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394322,Compact Refrigerator,
Danby - DBCR031BB31,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394323,Compact Refrigerator,
Danby - DBCR031WB31,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394324,Compact Refrigerator,
Bertazzoni - REF24BMFXNV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395102,Bottom Freezer,
Magic Cool - MCR46J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394528,Compact Refrigerator,
Magic Cool - MCR46J0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394526,Compact Refrigerator,
Whirlpool - WRB322DMB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208216,Bottom Freezer,
Bosch - B24CB50ESS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397420,Bottom Freezer,
FORTE - F18TFRAESI**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408273,Top Freezer,
LG - SRFB27*#,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408984,Bottom Freezer,
Maytag - MFT2574DE*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2209858,Bottom Freezer,
Frestec - FR 1202 BK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408105,Top Freezer,
Conservator - GRMH183U*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408458,Top Freezer,
ELEMENT - ERT14CS**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408389,Top Freezer,
Midea - MRF18B4AST,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2448327,Bottom Freezer,
Kenmore - 6938*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208213,Bottom Freezer,
LG - LCFS22EX*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2408964,Bottom Freezer,
Whirlpool - WRF532SNB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208212,Bottom Freezer,
Maytag - MBF2258DE*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208215,Bottom Freezer,"$1,119.00"
Midea - MERM44S1ASL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453005,Compact Refrigerator,
Jenn-Air - JFC2089BE*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208205,Bottom Freezer,
KitchenAid - KBFS25EC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208203,Bottom Freezer,
Whirlpool - WRF535SWB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208201,Bottom Freezer,"$1,619.00"
KitchenAid - KB*S22KC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208198,Bottom Freezer,
KitchenAid - KB*S19KC*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2208196,Bottom Freezer,
FULGOR MILANO - FM4CR30FBI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453180,Freezerless and Single Door,
Criterion - 463-1202,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388384,Bottom Freezer,
Frigidaire - GRMG2272C*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394897,Bottom Freezer,"$2,098.00"
Vissani - MDTF12SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2388872,Top Freezer,
Hisense - LMS044M6RBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395421,Compact Refrigerator,
Hisense - LMS033M6RBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395422,Compact Refrigerator,
Hisense - HRM198N6P*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395433,Bottom Freezer,
Magic Chef - MCR32CHB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401959,Compact Refrigerator,
Hisense - RF200D4C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395435,Bottom Freezer,
Sub-Zero - DET3650CI**/*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401988,Bottom Freezer,
FORTE - FFD27ESSSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395545,Bottom Freezer,
Sub-Zero - DET3050CI**/*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401987,Bottom Freezer,
Sub-Zero - DEC3650R**/*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401986,Freezerless and Single Door,
Sub-Zero - DEC3050R**/*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401985,Freezerless and Single Door,
Sub-Zero - DEC2450R/*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401984,Freezerless and Single Door,
Magic Chef - MCR32CHM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2401960,Compact Refrigerator,
Frigidaire - FFHT1822UB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386227,Top Freezer,$764.00
Frigidaire - FFHT1822UV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386226,Top Freezer,$854.00-$949.00
Frigidaire - FFHT1822UW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386225,Top Freezer,$764.00
Bertazzoni - REF30BMBZPNV,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386161,Bottom Freezer,
VITARA - VTFR1800E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2395814,Top Freezer,
Perfect aire - 2P1SLF44,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393668,Compact Refrigerator,
Mini Bar - BC29,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393911,Compact Refrigerator,
Criterion - CTMR183**#*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393856,Top Freezer,
Kenmore - 111.6076####,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393853,Top Freezer,
Arctic Wind - 2AW1SLF44A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393669,Compact Refrigerator,
Ikea - HS-65LN(NA) TILLREDA N,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393119,Compact Refrigerator,
Ikea - HS-147RN(NA) LAGAN,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393120,Compact Refrigerator,
LG - LRMWS2906*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393185,Bottom Freezer,"$1,698.00-$2,554.00"
Zline - RFM-W-36,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393113,Bottom Freezer,"$4,139.96-$4,599.95"
Zline - RFM-W-36-BS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393112,Bottom Freezer,"$4,319.96-$4,799.95"
ELEMENT - ENR18TFGB*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393057,Top Freezer,
VIDA - 043-7015-2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393919,Compact Refrigerator,
Vissani - HVR440HBEF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393055,Compact Refrigerator,
Arctic King - ARM44A5ASL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2393004,Compact Refrigerator,
